,sentiment,text
27337,1.0,i like how each friday the announcers hype how alabama can be beat and each monday state how alabama is still number one
27338,0.0,espn sec lunch links  some linkage for you on a thursday alabama will throw some different thing  razorbacks
27339,1.0,thanking all my lucky stars no madonna with the sun in the mornin amp the moon in the evenin im alright
27340,-1.0,but some of ya need to calm down there just snippets and besides we get to hear them on itunes on monday so its not really a big deal
27341,0.0,but some of ya need to calm down there just snippets and besides we get to hear them on itunes on monday so its not really a big deal
27342,1.0,ill be in london within zayns birthday the 12th of january meet you there hahaaha dreams and imagination of mine
27343,-1.0,sunderland have some shit fans they all were going home with 10 mins of the game left demba ba still 2nd top scorer lalas smb
27344,1.0,7thingsaboutmybestfriend 1she is in love with zayn malik and beau brooks 2ive known her since 5th grade 3she is so tiny
27345,-1.0,also props to bama may god help whoever gets to play them in the national championship get ready we werent
27346,1.0,look forward to seeing you in newcastle tomorrow night ill be front row wearing a broski tshirt wwwyki
27347,1.0,new series of greys anatomy starts on 07 november  one good thing about winter is the return of the best us shows nightsinfrontofthetelly
27348,-1.0,twothirds of the ncaa football season are completed the race for the bcs title game is heading to a huge controversy
27349,1.0,hawks fam twitpic your halloween costume to win a pair of tickets to see the hawks defeat the rockets this friday
27350,1.0,dear one was driving from newcastle sunday so glad  liked it  it was great to meet you norelle
27351,1.0,mr howard webb did a fantastic comback in chelsea match 05 february 2012  with the help of two magic penalties of course
27352,1.0,vegas beat ellen reveals that madonna helped her come out of the closet tuesdays episode of ellen featured th
27353,1.0,cant wait to go to the wvu vs tcu game on saturday
27354,1.0,very much looking forward to saturday afternoon tea and firework display at the celtic manor
27355,1.0,i didnt want new york to miss my madonna show get ready for monday its gonna be on wnbc there is a godlt333333 thanks ellen 3
27356,-1.0,life just isnt the same when there is no pretty little liars on tuesday nights
27357,-1.0,times pic lsu coach les miles said bcs title game has no bearing on saturdays matchup with alabama  lsu
27358,-1.0,class early in the mornjng  its bedtime but do get to see my sam tomorrow
27359,-1.0,despite what you may have heard i actually do give a shit honey badger in an interview with piers morgan
27360,1.0,i get to see ces tomorrow best news since the hurricane he better not forget his flashlight
27361,0.0,i get to see ces tomorrow best news since the hurricane he better not forget his flashlight
27362,-1.0,sterling are you going to class tomorrow tyler no im going to wake up smoke pot and watch tv shittylersays
27363,1.0,its either ua or au for grad school as much as i love alabama im thinking auburn may be the better choice for me
27364,1.0,watched a pride and prejudice play and then the season finale of the 2nd season of downton abbey tonight is so british
27365,-1.0,so yeah ill be bothering you all with voting for the pcas the whole day today and tomorrow since its closing on the 2nd js
27366,0.0,im not sure how teddy bridgewater playing in the orange bowl will go over in miami we may find out
27367,1.0,spotted i just saw elvis im beginning to like the temporary 7th floor office
27368,1.0,got to rockdale today and going back to houston tomorrow thank god
27369,1.0,you got a sweet shout out at a jon huntsman jr speech in st louis monday night well done
27370,1.0,love my new toyi mean my ipod touch5th generationdoes everything but make phone calls and has no gps abilityi dont need those options
27371,-1.0,gold edges down ahead of us jobs data singapore reuters  gold edged lower on friday with investors waiting
27372,-1.0,holy shit i just realized that i missed pretty little liars on tuesday
27373,-1.0,but tonight when i went to see madonna at the scottrade when i walked in i started crying because i thought about last saturday
27374,-1.0,are the canes the biggest losers in the marlins park deal losing the orange bowl  not good for their program bad look at sun life
27375,1.0,its jason and i 3rd year anniversary today amp its my baby makes 3 months today im the happiest and luckiest lady on earth
27376,1.0,wow what a weekend flying lotus zombie apocalypse writing patriots dog beachgoodnight everyone monday morning screw you
27377,-1.0,wow what a weekend flying lotus zombie apocalypse writing patriots dog beachgoodnight everyone monday morning screw you
27378,1.0,one time i sat next to rick santorum and i swear i was polite the whole time
27379,0.0,even that may be better than rooting for pittsburgh tom brady bio it is
27380,1.0,were going to be in the rose parade tomorrow with the other obedience club dogs lizzie will be wearing roses
27381,-1.0,chris bosh may not be easy on the eyes but he has a freakin beautiful family
27382,1.0,chris bosh may not be easy on the eyes but he has a freakin beautiful family
27383,1.0,watching eddie izzard circle sooooo funny but i think its bed time will make andy watch it with me tomorrow
27384,-1.0,the last thing dr king ever said to me before he went down to memphis harry we may be integrating into a burning house h belafonte
27385,-1.0,hating breitbart out tomorrow in wisconsin  oshkosh appleton ashwaubenon and brookfield check it out guys conservative
27386,-1.0,did he really just say  you think on 3rd amp 23 they would play it safe and kick it im roll tide all day but that shit was harsh
27387,-1.0,madonna is in concert tonight in st louis  all the women are dressing like 80s whores  some of them may even go to the concert
27388,1.0,excited for prefashion night out drinks at pipa tomorrow night with the homepolish designers first of many
27389,0.0,lakers gonna beat the clippers tomorrow tho
27390,1.0,my best friend is trying out for the rose parade tomorrow i wish you the best shantelt3 good luck
27391,-1.0,monday night raw is on on monday nights from 7pm10pm the 3rd season of teen mom 2 is on a new night mondays at 9pm oh the dilemma
27392,1.0,u guys talk about eli in the 4th qt big ben isnt to shabby either and steelers fans arent complaining trust me
27393,0.0,off to watch el  classico now may even rewatch the first 18mins of yesterday mufc nufc too
27394,1.0,lets just go protest tomorrow spread to our pirate brothers we did it with sopa lets tey it again
27395,1.0,forget the ricky gervais animation showthis is the animation vid to watch  may have something to do with us
27396,1.0,may i have one with liam please my name is bethan  x thank you  x
27397,1.0,best attitude for living  my pain may be the reason for somebodys laugh but my laugh must never be the
27398,-1.0,best attitude for living  my pain may be the reason for somebodys laugh but my laugh must never be the
27399,1.0,camping out on the parade grounds thursday and friday night to make sure our tailgate spot is safe geaux tigers
27400,1.0,comedy central kicks off in singapore in the early hours of friday and who better to lead the charge than mr stewart
27401,-1.0,fuck it i havent done nothing in like 2 months maybe i will see if my mom will watch aaliyah tomorrow so i can do something
27402,1.0,guys when liam comes on tomorrow please spam him to follow  it would make her smile she deserves it please im beggin you
27403,1.0,so excited to go to philly tomorrow wifff the best people everrr    and roseeee  lovethem
27404,-1.0,if you dont pipe down im gonna injure tim howard so you have to watch jan mucha all year  insultsomeoneliketysonfury
27405,1.0,parlay hit fantasy teams won giants sweep niners smash best week ever and its only monday
27406,-1.0,stats are stats amp records can be broke but crunch time 4th quarter jordan had niggaz scared to d up bronkd amp kobe cant say the same
27407,1.0,zumba fitness classes in erdington  every wednesday  zumba is for everyone loaded with redhot dance steps lati
27408,1.0,pumped mt  tina fey amp amy poehler will host the 70th golden globe awards in jan amp for once i may care about an awards show
27409,-1.0,joke that southampton v everton is now a monday not even throught about r travelling fans
27410,1.0,see you all in the church tomorrows miracle service at 7pm and god will be bless you in jesus name  john 316
27411,1.0,i aint asking for much just listen to atleast the 1st 3 songs amp give me some feedbackgtgtgtdreamteam full mixtape
27412,-1.0,my itunes is playing sun is shining by bob marley my ears cant trick me its bloody freezing hat scarf and gloves today kids
27413,1.0,liam please follow me for my birthday on the 3rd love ya c
27414,-1.0,going to sunderland vs villa on saturday dont hold the highest hopes for a good match
27415,1.0,be proud of what you do monday morning motivation martin luther king jr  inspiration
27416,1.0,emile heskey scores a bicycle kick 2nd goal for newcastle jets v melbourne victory   what the  how the  why
27417,1.0,john 316the fab fourthe 50 yard linethe 13th floor911the dirty dozenwere all waiting for the 2nd comingnumbersjmc greatsong
27418,1.0,cant wait to kick it with these outstanding musicians as well as perform for my new england fans on saturday
27419,-1.0,willis mcgahee had a pretty gruesome knee injury in the fiesta bowl bills still drafted him late in 1st round
27420,1.0,fightformatt i think that i want to make it spread so that you may not be inconvenienced i wish  matt becomes fine
27421,-1.0,hi there tom in radnor and sat mutt strut the pump chip not sure on the bacon  i just threw out bc of the storm
27422,1.0,excited for super sunday coming up milan derby el clasico newcastleman utd marseille psg should be epic keep it locked here 4 updates
27423,-1.0,i dont think dwight howard is gonna last in la hes already frustrated and its 2nd game uh oh
27424,-1.0,the philippines has just passed a law worse than sopa
27425,1.0,leblanc was nominated for an emmy and won a golden globe so that may have something to do with it
27426,1.0,well tomorrow is the derby of derbies its the old firm and el classico rolled into one its tilbury v grays coyd
27427,-1.0,so kg gets a fouls called for not touching chalmers  incredible that boi better be the 1st victim of many more fines to come stopit
27428,1.0,im having white collar withdrawal i cant wait till it comes back in january
27429,1.0,i didnt want new york to miss my madonna show get ready for monday its gonna be on wnbc aw how nice
27430,1.0,have a big show on in melb tonight then back in singapore on sunday for a month
27431,1.0,saturday morning movies at the theatre tom amp jerry the jungle book loved that i always got to bring a friend positivethurs
27432,-1.0,so noone told me about slingbox i couldve been watched sons of anarchy and the niners game on monday
27433,1.0,the 1st day i ever watched a kidrauhl videothe one of u singing in the mirror believe i thought u were adorableampu still r
27434,-1.0,truedude hasnt gotten it in his 4th season and still plays the same cant be like alex smith who just got it together lol
27435,1.0,truedude hasnt gotten it in his 4th season and still plays the same cant be like alex smith who just got it together lol
27436,1.0,i wanna see  friday with al green so bad missing my pinkroom family
27437,-1.0,i wanna see  friday with al green so bad missing my pinkroom family
27438,1.0,i liked a  video  chris jerichos 1st appearance after the royal rumble 2002 ppv 12
27439,-1.0,i cant hire the honey badger to mow my lawn nowbut sounds like he may be better suited to be a weed eater
27440,0.0,i cant hire the honey badger to mow my lawn nowbut sounds like he may be better suited to be a weed eater
27441,1.0,i want you to cover lets stay together by al green on saturday just because city pages warranted it
27442,1.0,justindoafollowspree cmon u want to kidrauhl follow ur amazing account so lets trend
27443,1.0,absolutely amazing day november 11 is the huge revealing party for nlc i absolutely can not wait  pastor c
27444,-1.0,honey badger and jordan jefferson both got arrested for pot possession for the 3rd time hes out for good fuckkkk herbaddiction
27445,-1.0,oh didnt i see where tom brady is the 9th most overrated nfl player yes this explains it  nflplayersarehaterstoo
27446,1.0,is heading to toms river nj and manhatten please consider donating to the cause they feed 1st responders and communities
27447,-1.0,tension bw randianism and fundamental christianity seen in the primary battle bw romney and santorum make me think the right may implode
27448,-1.0,this is the first thursday in a long time where i didnt get to see   howsad skype counts
27449,1.0,betting on the honey badger will tyrann mathieu make it to the nfl this aug 2 2012 file photo shows lsu cor
27450,-1.0,i havent went to philly in a while  my mom going tomorrow but she coming back the day after amp thats bullshit
27451,1.0,december 4th 2011 curitiba brazil  the first and last time i saw suicide silence with mitch im glad i ha
27452,-1.0,in may okc is still gonna b the primary threat to lose to the lakers
27453,-1.0,he said if chris bosh had to burp that shit wouldnt come out til tomorrow long neck mothafucka lmfaoooo go head
27454,1.0,napoleon dynamite in the morning good way to start of my sunday lol
27455,1.0,touchdown 3 210 at the beginning of the 2nd quarter is kinda ridiculous haha oh well roll tide
27456,1.0,please justin follow me  hope everyday  je taime  can wait to see u in paris for the 1st time  je taime lt3
27457,-1.0,i could have been asleep by eleven except i found m ipod im going to be so tired tomorrow
27458,-1.0,tv ratings cbs and fox split a lowrated wednesday on a night impacted by both halloween and the aftereffects
27459,-1.0,bears suffer a 21 loss at sdsu tonight  next up  no 45 ucla on sunday in los angeles gobears
27460,1.0,the good news parks opening sat am the bad news the destruction
27461,-1.0,the good news parks opening sat am the bad news the destruction
27462,1.0,coach you may want to explore zumba for your players great workout to work on movement and fluidity of movement
27463,1.0,hmmm how about this book for my birthday and el clasico in la liga will happen on march 3 sweeeeet
27464,-1.0,special notice for lefties who try to watch the best show on tv justified   2nd try melts tv
27465,1.0,why cant seans season of the bachelor just start monday roses thebachelor excited bestshow
27466,-1.0,tomorrow i dont think so babe sorry only confirmed sunday with pats
27467,-1.0,this is only the 4th time wearing my concords
27468,1.0,bold prediction cowboys will beat the falcons sunday night cowboysnation
27469,1.0,kuttayyou have an exam tomorrow yesall the best d do well and dont think about zayn and all p focus and shit p bye lt3
27470,-1.0,how in hell did philly give michaelvick a 100 million dollar contract they would be better off with matt flynn for a 14th price idiots
27471,-1.0,this nigga dwight howard has end of the game stats in the 3rd quarter
27472,1.0,haha itll be alright we got swansea on saturday tho away hahaha just like we talked
27473,-1.0,february the fuck nbx shitting the bed w community parks and recreation up all night and 30 rock
27474,-1.0,steve jobs and dr king on the same level nah cmon kanye
27475,-1.0,drake didnt drop any new shit in october  cried this morning when he realized
27476,-1.0,if alabama loses to lsu on saturday the bcs championship game could be played without an sec team  via
27477,1.0,leah from teen mom 2 is pregnant with her 3rd child and is getting married for the 2nd time to a new guy congrats youre 19
27478,1.0,frank gore amp vernon davis make wins tomorrow please fantasyfootball
27479,1.0,white collar returns on tuesday january 22 at 109ccant wait to see it
27480,1.0,remember we just beat arkansas and ryan mallett in sugar bowl arkansas was 2nd best team in sec that year
27481,1.0,good lad think its actually a saturday i have the 17th in my diary s s  amazing el classico in la cuchara a highlight
27482,-1.0,at some point tomorrow morningafternoon the nhl will can the winter classic and effectively the entire season is it march madness yet
27483,1.0,u making the trip to liverpool on the 10th think my self and tinchy temple are taking in everton game if i fancy it
27484,1.0,being human is our number 1 job a responsibility dont you forget it happy friday
27485,1.0,kanye and kim as batman and catwoman may be the best thing ive seen all week
27486,1.0,rasheed wallace said hes ready to play 30 minutes if needed in tomorrows home opener at msg against the heat
27487,1.0,going back to houston tomorrow excited
27488,0.0,if you watch any given sunday backwards its like tim tebows career
27489,1.0,what would derek fisher bring to the la lakers the  lakers  may soon be creating a new position for free age
27490,1.0,praying for judy may the lord jesus fill your room with his love and protection god bless you john 316
27491,-1.0,no way bucs make that pats 4th round pick in 201 it will be packaged to move up dominik loves to climb the draft ladder
27492,1.0,welcome monday time to hustle get on the train hustle work love career train chicago vision focus
27493,1.0,significant development monday night 49ers qb alex smith and wr michael crabtree were on the same page
27494,-1.0,its time to call in the cbbmonday is going down
27495,1.0,take the 1st step in faith you dont have to see the whole staircase just take the 1st step dr martin luther king jr quote
27496,1.0,justin may grow up but he will always be the same alway the kidrauhl tht will be caring for fans being weird and making others smile
27497,1.0,trent richardson is the badweather back the cleveland browns have long needed bill livingstons monday  toledo
27498,1.0,monster jam tonight and celtics home opener tomorrowloveeee living walking distance from the gahhhhden bostongirl citychick
27499,1.0,great start to my 4 days off sat on the sofa feet up with a jd and coke listening to al green get in d
27500,-1.0,live sunderland v newcastle it may not have the glamour of el clasico or the title implications of the manches
27501,1.0,andy everything looks positive you and the nyers survived again  still one mind set love my carhart just bought the hood wed  lookn good
27502,1.0,come hang out with our wonderful pcas and learn about networking in the job search tomorrow form 2330 in the student union see you there
27503,1.0,a blast from the past daisy mays should have received a golden globe for this one  lol
27504,-1.0,a white guy just quoted mlk jr on stage at a conservative conference liberals may now tantrum it up freepac
27505,1.0,after sunday and wednesdays game im happy with chelsea style of playing it has improved from last season d bring on swansea sfc  cfc
27506,-1.0,ano it was chelsea when they lost and mufc when they lost last night cant see pardew saying about suarez if lfc win sunday
27507,0.0,back to the hb pass back on 1st driveif i heard the rumors of fedoras planyou have to think tob did get your d to stay on assignment
27508,1.0,being human is that the 23rd if it is i am free for a london tripif im welcome as a guest ill bring cream eggs haha
27509,-1.0,mavs couldnt withstand the 3rd quarter by the jazz maybe a little fatigue from a back to back worktodo
27510,1.0,keep the faith  fans were never done until the final whistle the battle for california supremacy begins sunday bring it
27511,1.0,heading to mangere arts centre tonight to support our pipa 2nd years in their solo pieces go hard guys see you on stage d
27512,-1.0,dwight howard gets his 4th career 30point 10rebound 5assist game too bad it comes in a loss portland
27513,-1.0,los angeles nov 2 ians actress keira knightley says although she does not like some traits of her character a
27514,-1.0,in the sports world report steelers cant find hotel to travel sun the pittsburgh steelers will fly to new y
27515,0.0,donaire in the race for fighter of the year award wont be surprised if he nails it first he must beat jorge arce in houston on dec 15
27516,1.0,so now all i want to do is watch being human and i have enough money to buy the boxset when i go to town tomorrow asdfghjkl
27517,1.0,and it thats not your thing dont forget that being human is on our stage this friday heartwarming and gorgeous
27518,-1.0,i miss sunday nights with   and mob wives vh1 tv bestprimetimelineup
27519,1.0,i miss sunday nights with   and mob wives vh1 tv bestprimetimelineup
27520,-1.0,sopa is back as a ransomware virus  after historic internet protests in january the sopa
27521,1.0,brothers film premiere tonight sunderland away saturday and jon richardson sunday  should be a good few days
27522,1.0,friday nights are all about mob wives in my house respect
27523,1.0,in the los angeles area on nov 30th december 1st 2012 this is a red carpet event that you do not want to miss
27524,1.0,aw thanks sam  i miss you too much amp tomorrow you better text me i have a lot to tell ya
27525,1.0,urban wants braxton to train with tim tebow in the off season  i say yes may not be a good qb but the dude is smart amp works hard
27526,1.0,youll be at lakers vs clippers game tmw  ill be there 1st live nba game for this german girl woo hoo
27527,-1.0,why wont nbc cbs abc and cnn cover the breaking news in the benghazi story information came out last tuesday
27528,1.0,so happy just saw an advert on comedy central and theyre doing the themed friends marathon thing on sunday from 8 again yayayayay
27529,0.0,tomorrow is national freebooth awareness day  wear orange so i know it real
27530,1.0,tomorrow is national freebooth awareness day  wear orange so i know it real
27531,1.0,this friday night check me out at the hottest spot in new england we celebrating ladies night all the lad
27532,1.0,meet the stars of the dream factory and win movie tix and sugar bowl lift tix tomorrow at sb presidio at 5pm
27533,-1.0,oh wow did you just trade elvis im just saying  may not like you
27534,-1.0,tumblr keeps eating my messages something came up tho sobs  ill tell everything tomorrowtonight i love you lots
27535,1.0,tumblr keeps eating my messages something came up tho sobs  ill tell everything tomorrowtonight i love you lots
27536,-1.0,talklikeyourbestfriend cmon big ben youll never get another ring if you keep throwing pick sixes all the time
27537,1.0,the spanish national manager vicente del bosque believes sundays el clasico set the perfect example
27538,1.0,watched one of my fave 2011 movies for the 3rd timenever fails to make me giggle while making me cry and touch my heartmakoy gamboa fb
27539,-1.0,sooooo we think you whovians may have just crashed the peoples choice awards site  doctorwho or
27540,-1.0,check it out gt report steelers cant find hotel to travel sun
27541,1.0,for throwback thursday elvis and the beatlestwo huge icons which do you like better discuss
27542,1.0,dwight howard is dominating this game 29 pts amp 9 rebs with 15 minutes left in the game 3 mins in 3rd amp whole 4th qtr lakerspride
27543,-1.0,i still dont understand the joke behind motor boatinill ask tom tomorrow morning winkwink
27544,-1.0,did you hear that the steelers cant get a hotel in ny so they wont leave pitt until sunday morn before the game crazy
27545,1.0,jets get big ben off the field on 3rd down im convinced we win everything changes im depressed now
27546,-1.0,jets get big ben off the field on 3rd down im convinced we win everything changes im depressed now
27547,1.0,we declare heaven is invading nlc for october 31 outreach father as it is n heaven we say so it is n r outreach sick will be healed
27548,1.0,the series finale date of gossip girl will be december 17  they say dont cry because its over smile because it h
27549,1.0,my 2nd home after new england was california70 average temperature quiet amp nice it is here  but 6 mos eskimolol
27550,-1.0,he needs to win against the clippers tomorrow or hell will start to rain down on his ass
27551,1.0,voting for the pcas ends tomorrow everyone make sure to vote for  before voting closes
27552,1.0,a neverending gold rush in china china the largest producer of gold may also become the biggest consumer of
27553,1.0,jk bless that this sunday is the season finale of downton abbey i dont know how much more crying i can take
27554,-1.0,jk bless that this sunday is the season finale of downton abbey i dont know how much more crying i can take
27555,1.0,yeah hawks going to the ship for the 3rd consecutive year so proud of everyone  lets conquer gordons stupid grass field notupinhere
27556,1.0,the goalcelebration i did when i scored my 2nd goal in the el clasico last sunday is dedicated to ellai my loved one
27557,1.0,the man who won the sugar bowl may have just won the backyard brawl goblue beatstate hailtothevictors puremichigan
27558,1.0,what would complete my sunday the patriots winning and the bumblebeessteelers losing
27559,-1.0,what would complete my sunday the patriots winning and the bumblebeessteelers losing
27560,1.0,what time is it  thurs at 8pm improv favorite comedy centrals bob biggerstaff 5 with promo code chili
27561,-1.0,ew  school tomorrow  it gets tiring making straight as
27562,1.0,yaaaaay jason is my fave  and like that  becomes the 6th act in the top 12 xfactor
27563,-1.0,watching bad reality television with drew before he leaves for georgia tomorrow bad reality tvis that redundant haha ilovemybestfriend
27564,-1.0,yall see the flyers come fuck with your new fav band  icon on he 10th with reaction and tob
27565,1.0,yall see the flyers come fuck with your new fav band  icon on he 10th with reaction and tob
27566,1.0,park shin hye will have a fan meeting in the philippines on march is it true o0
27567,0.0,whats up bro this is jason from cali ill try to catch u next wed at the tasting cheers
27568,1.0,whats up bro this is jason from cali ill try to catch u next wed at the tasting cheers
27569,1.0,i just saw on tv that teen mom 2 is coming out with a new season november 12th cant wait to see it
27570,-1.0,the chiefs are missing your presence down the seam what happened to the chiefs that played in the 1st half of atl game
27571,1.0,jim brown praises trent richardson  rookie running back trent richardson did more than win sundays game for the br
27572,1.0,pumped too see you in tucson on the 27th dude laceup
27573,1.0,happy motha fuckin birthday to my wife mi dupes  love you so much thankful your still rockin wit me may god bless you xoxo
27574,-1.0,lil mouse and the buffoons that support his foolishness set the black race back 400 years dr king didnt march for that foolishness
27575,1.0,watching underworld with jace having a pretty nice sunday
27576,1.0,david bowie may be the first celeb ive seen who could make mugshots look like a photoshoot for calv
27577,1.0,five weeks of intense rehearsals almost complete last rehearsal day tomorrow before the jbsa cast travels to singapore take a bow
27578,-1.0,shame you are not here this week the legend that is emile heskey is in town to play vs perth glory fc tomorrow
27579,0.0,you a pats fan yet after seeing the best in the business on sunday
27580,1.0,you a pats fan yet after seeing the best in the business on sunday
27581,-1.0,i swear im just gonna kirk if somebody come out their mouth wrong tomorrow cause i cant take that shit no more
27582,1.0,apple filed its annual 10k report with the sec for fy2012 on wednesday showing just how much the company has grown
27583,1.0,ready for tomorrow to see my sisters in sc gone miss all my friends and fam in nc on the weekend
27584,1.0,manchester united can return to the top of the english premier league on saturday should they defeat ar  arsenal
27585,-1.0,get ur excuses in early lol cant see us beating west ham on sat not now that howard webb is on loan to the hammers for the game
27586,1.0,we both didbut it was so goodithink the best part was when we were hiding from  amptyler since we sat together
27587,-1.0,except for the part where because of lack of depth we also had to play gerrard suarez for a bunch which may screw us
27588,1.0,kanye amp kim as batman and catwoman may be the hottest thing ive ever seen jeal bestcelebcouple
27589,1.0,hope i can go to the pca game with my bestie  tomorrow
27590,1.0,hopefully this is the turning point for arsenal push on from here but if everton keep it up i may change that as id love top 4
27591,1.0,martin luther king elizabeth 1st the girl with the short skirt in mcdonalds my grandaughter 4 boys     mention20peopleyouwanttomeet
27592,1.0,well doctors said i have some kind of bug ampits probably best i dont go to school until monday its a good thing too badfever verysickgirl
27593,1.0,tim tebow may have you beat  i think i might be the most famous dude that still jacks off
27594,-1.0,if my stomach still feels funny tomorrow im going to punch one or possibly all of the jordan kids right in the kidneys
27595,1.0,this time 18 yrs ago we won our 1st game of the season v west ham thks to a goal from gary ablett also 1st day in my current job
27596,1.0,yeah 3rd season has just started im addicted also watching pretty little liars revenge amp once upon a time atm
27597,-1.0,i once told harry i was leaving the band on february 30th he cried for hours until he realised there is no february 30th  zayn malik
27598,-1.0,on sunday night does dick lebeau expect to match ike taylor up with aj green because i dont think thats gonna work in our favor
27599,1.0,sunwood will be at pip tomorrow outside dc come and try on the new autumn wraps that will take you to and from
27600,-1.0,might not be able to get a free taco tomorrow as napoleon dynamite would say dang it
27601,1.0,i want to go to the battle of the bands drumlines at cotton bowl november 11th
27602,1.0,thats going to be wicked with no fireworks dohh haa  ive got zumba sat then going propaganda in the eve busyy
27603,-1.0,lefraud can not carry his team in dah 4th qtr weve seen it time an again he looks for miller and chalmersetc
27604,1.0,1968 comeback special elvisa tour de force dont miss the show on sunday tickets still available
27605,-1.0,heading into this sunday im in trouble at the te spot vernon davis is on the bye fred davis is on ir and finley is qable
27606,-1.0,what the crap nbc the voice does not belong on thursday nights i need my 30 rock parks and red and the office and i want community
27607,1.0,hustle season december christmas jan 3 nyelle bday party gotta be the shit im ready lbs
27608,1.0,tom brady is named the afc offensive player of the week for the 22nd time in his career it ties peyton manning for the most pow honors
27609,1.0,10th anniversary of tony pulis taking charge at stoke no matter what people say you cannot deny the bloke has done a great job welldonetp
27610,1.0,enjoyed the first half of that match better the 2nd half resembled el clasico too much
27611,-1.0,enjoyed the first half of that match better the 2nd half resembled el clasico too much
27612,-1.0,trent richardson is the badweather back the cleveland browns have long needed bill livingstons mon  cleveland
27613,1.0,no man thank you philly plays you guys on march second where im from id love to meet you man
27614,-1.0,i just looked at uvas sat requirements and such im definitaly not getting in straight up lawl at me looks like im going to transfer
27615,1.0,hes back saturday but in the pm i cant promise a kidfree skype but avery usually is better behaved when its just me
27616,1.0,patriots tom brady wins afc offensive player of the week for 22nd time  nfl
27617,-1.0,wrong i think youre tom im april obviously or youre jerry
27618,1.0,rft  skype nights might as well skype with someone who gonna be at the mmg tour at 1st mariner
27619,1.0,know you performed at the cbb in dallas  could you encourage those in ga to attend  nov 10
27620,-1.0,how are these fools talking about niners are the best team in the nfclast time i checked the giants shat on them held them to fg in 4th
27621,1.0,how are these fools talking about niners are the best team in the nfclast time i checked the giants shat on them held them to fg in 4th
27622,1.0,had such a great time lastnight at the pipa 2nd year solos  fantastic to see new talent on stage d
27623,1.0,i think  is my besy player for manchester united then it is robin van persie good luck aginst arsneal at old trafoord saturday
27624,0.0,alex smith and jim harbaugh were part of wednesdays parade can we cross that off the list of todos already sheesh
27625,1.0,asif the next pretty little liars episode is in january i cant wait so long the halloween episode was next level tho
27626,1.0,louis oosthuizen is now three strokes clear in china  he is playing the 17th hole  phil mickelson remains second on the second day
27627,1.0,haha i have no1 to play out with until 2moro vodkaonhold its getting better  newcastle is the best though prydz dec  x
27628,1.0,so to  amp hope he has safe travels tomorrow  herdnation could use you  doc loves those florida boys  speedkills
27629,-1.0,he justified it may god have mercy on our souls if datz wat we call justice
27630,1.0,im a real nigga 1st get money 2nd break bread with my niggas we like family so respect ityo gotti
27631,1.0,indiana mens 1st basketball game tonight lets go hooisers indianamensbasetball 1game love
27632,1.0,had such an epic night gonna pay for it tomorrow when raw hits newcastle  wwe raw
27633,1.0,lana del rey on the 15th of may unintentional rhyme someone must come with
27634,1.0,cant wait for january to roll around with raylan givens and some new episodes of justified bamf
27635,0.0,anyone wanna go to a free concert saturday in georgia with me
27636,1.0,q2 351 trent richardson rushed right to the cleveland 49 for 12 yards 1st amp 10
27637,1.0,even if i knew that tomorrow the world would still go to pieces i would still plant my apple tree  martin luther king jr
27638,1.0,im getting off work tomorrow then coming home to watch the heat win and talk shit
27639,-1.0,kenya powerites may all thy respective spouses cheat on thee for denying me a rerun of the el classico
27640,1.0,were going to a patriots game monday night football baby cant wait
27641,1.0,jason loving your performances may your disco balls shine you are truly the hot slut of the day
27642,-1.0,well since the gop and dnc are the sameyoure out of luck both support ndaa sopa endless war drones of the usno 4th am
27643,1.0,happy birthday i know its already friday in singapore but happy birthday anyway
27644,1.0,first show at nlc had an amazing time with some talented people lt3 now time to rest so i can do it again tomorrow werewolves
27645,-1.0,sooo i didnt know the first friday the 13th didnt have jason in it
27646,-1.0,words with friends just made me watch an ad for the dvd release of red tails now i may have to pay zinga or they may make me watch it again
27647,-1.0,in case you werent invited      it may have been because andy was hiding a deepdark secret  personali
27648,-1.0,im always thinking that the bachelor is pathetic bunch of gurls fighting for a guycmon but when is the opposite i kinda like it
27649,1.0,im always thinking that the bachelor is pathetic bunch of gurls fighting for a guycmon but when is the opposite i kinda like it
27650,1.0,pit bull fans celebrate 1st annual awareness day animal lovers of all kinds gathered at the buddy holly recreation
27651,-1.0,4th quarter in a blow saban is not get gatorade baths but he is coach like its the 1 quarter of the national championship discipline
27652,1.0,october 25 is world hydrocephalus and spinabifida awareness day its not a disability unless you treat it like one
27653,0.0,will take that result amp top the group as well   bet tim howard is cursing away at us ahead of sunday lfc
27654,-1.0,will take that result amp top the group as well   bet tim howard is cursing away at us ahead of sunday lfc
27655,-1.0,honey badger dont know the 4th amendment after mathieu 20 gave the police his consent to search the apartment
27656,1.0,yes theres a hurricane sandy telethon tomorrow night please for the love of god pair up kanye and mike myers again sandy
27657,-1.0,like30 minutes of the original friday the 13th consisted of jasons mom chasing a girl from the lake house to the same damn cabin
27658,1.0,7th december masquarade ball night club 2 step country 2 step cha cha waltz hustle beverages and snacks providedsee you
27659,-1.0,i dont think the person who is gossip girl is gonna be revealed on the finale which is dec 17
27660,1.0,there is an honesty that says we play the game saturday not today and there is no more valid opinion than in our place  les miles lsu
27661,1.0,blue moon community garden alive and kicking in the tucson az sun
27662,-1.0,if you dont know who kidrauhl is you may as well no speak to me ever again
