,sentiment,text
4453,neutral,@stephyyboo15 Lol. Maybe Friday since I'm going to Georgetown.
4454,neutral,@JKLittle6 next Thursday or Friday they play Maryland in New York for the first real game
4455,neutral,Thursday nights just wont be the same without Waterloo Road
4456,neutral,"Harden got 25pts in the 3rd. Damn, maybe Lin and Harden can get my Rockets to the playoffs."
4457,neutral,"Community, Cougar Town, Friday Night Lights, Glee, Mad Men, Modern Family, six feets under, skins, Terra nova o the wire???"
4458,neutral,Land conservation announcement Monday: Gov. Mitch Daniels and Lt. Gov. Becky Skillman will make a lan... http://t.co/5Srsx6J1 #nashville
4459,neutral,"Ryan Reynolds may be back for a prequel or sequel to Safe House, with or without Denzel Washington. Script is in the works."
4460,neutral,The two Lukes (Austen and Dickens) playing at Nelson Bay Diggers Club this Friday 2/11. Go check 'em out if you live in the area..
4461,neutral,1st official release on @StripesRecords is out now! #EOTT2 with rmx's from Haze &amp; Northern Lights + instrumentals! https://t.co/XUjEDHDe
4462,neutral,"Lots of rumors out there. Oilers are said to want Leopold/Adam/3rd, Sekera/Pysyk/2nd, Sekera/Adam, Leopold/Adam for Sam Gagner. Who knows??"
4463,neutral,"Second last show of the season, 19th annual Gift of Art, with the artists of the #kanata Civic #art #gallery. Stop in! http://t.co/BkQnxEC0"
4464,negative,I'm assuming that HEB ran out of candy and people decided to give out pizza instead because it was busier than Super Bowl Sunday today
4465,positive,Goodnight! Big day! Tomorrow I'm at the school to 3:00 (Argentina time) because I stay to the Mallin! (Tomorrow I'll tell you what is that)!
4466,positive,Today is National Kissing Day coz it's no work day tomorrow!!!
4467,neutral,"Come meet members of the ""1980 Dawgs"" in Athens this weekend at The Red Zone!  Friday, 3pm - 6pm: Coach Vince... http://t.co/vQ6ykuqC"
4468,neutral,1st movie of the night: The Vow
4469,neutral,"TTS will participate in the ""love in asia"" tomorrow (2/11) at 2:30pm(KST).KBS will broadcast the program on 3/11 at 7:30pm(KST) on KBS World"
4470,neutral,MILAN-GENOA: 22 ROSSONERI: MILANELLO - 22 players have been called up for Milan-Genoa tomorrow at the San Siro s... http://t.co/u8SZ4fji
4471,neutral,@CASS_TAR is addicted to ACT. She just took one on Saturday. And she just signed up for a third test.
4472,neutral,Not that I want to tip my hand... but there will be moves in both portfolio's tomorrow morning at 8:35 AM (CST) Home Run and Follow The $$
4473,neutral,"For second time, Eagles make stop -- and commit a penalty. PI on Kendricks gives Atl another 1st down. Groundhog Day lives."
4474,neutral,Watched Muse on the Jonathan Ross show last night and promptly had nightmares about screwing everything up on Wednesday! Eeeeek!
4475,neutral,"@morgwolfe @jillianlucas3 @mack_mays movies Friday night! ""Flight"" with Denzel Washington!!! Don't make plans because I just made plans!!!"
4476,neutral,AC Milan reportedly want Miralem Pjanic to join the San Siro in January (Source: Corriere dello Sport) http://t.co/1ONyAoXN  #transfertalk
4477,neutral,Pictures of #OVERDOSER 1st Anniversary party at Safe House #Thonglor are online! Check it out! http://t.co/Owjm4swu http://t.co/YmEQ9KrL
4478,negative,"Realized that I've just spent Halloween, super bowl Sunday, and my last two birthdays either in the library, or in a computer lab.."
4479,neutral,BUSTED @T_M_Birch caught out celebrating the 1st'a cup win with Andy Carroll and Joe Hart #Beer #Jager http://t.co/Ifv3wd9I
4480,neutral,"@PatWGR If they are still looking for a Center, they may want to inquire about Sam Gagner.  Edmonton needs D."
4481,neutral,Top TEN strikers who are on the Premier League's January wishlist http://t.co/BBN99w2D via @FootballFanCast
4482,neutral,"Police surgery Fri for #Penygraig residents at the Boys&amp;Girls Club  9am 11am, pop along and meet your local officer http://t.co/PvO8uA62 #MD"
4483,neutral,Would you LIKE to see cornerback Champ Bailey play in his twelfth Pro Bowl this January?  2013 Pro Bowl voting... http://t.co/znA416fc
4484,neutral,City game at the Ravens stadium Saturday at noon 10 dollars to get in i will be there who else going?
4485,neutral,@pa9o9 Nov 25 at the San Siro. I pray we would've gotten back our rhythm before then or we'll get embarrased.
4486,neutral,Aston Villa line up January bid for Danish midfielder: Aston Villa are reportedly monitoring the availability of... http://t.co/uwDNR87w
4487,positive,Sophia Grace and Rosie: we know one of your songs!! the sun comes down NA NA NA NA @TomTheWanted http://t.co/eyykN7iF
4488,neutral,"At a live basketball fantasy draft...sort of. I got the 7th pick. got Melo, Monta Ellis, Iguodala and Ibaka so far"
4489,neutral,5th floor Paterno with @Nessa_Sassy @NellyBeee_ @frecklejuice93...promise we're going to be productive from now on.
4490,neutral,For the French fan of @RobLowe The tvmovie : Drew Peterson : untouchable Will be broadcasted Thusday 16 October at 2:55 PM on #TF1 !
4491,neutral,So I asked a diehard FSU fan about the game against Dook on Sat &amp; they are kinda worried about Coach Cut &amp; his Coastal division leading team
4492,neutral,"New Jeremy Kyle starts Monday, you bitch I'm back to school then!!"
4493,neutral,Pentagon open to more than just #Blackberry?  iOS and Android may make an appearance. http://t.co/qUaLO020
4494,neutral,A Leonard Cohen and Jeff Buckley album just in time for black friday? #buymethat
4495,neutral,"@dasme I have a couple, of Jets games, but they're from the end of the season. wish i'd kept more of dec. also, i have the Sam Gagner game."
4496,neutral,ALL ABOARD... 1st flight to Hong Kong then off to the UK from there.. #Tweet_Yah_Later
4497,neutral,"Looks like Rooney, RVP, Rio, Evra, Giggs and Young will all be rested tomorrow. Expecting a few of the youngsters to feature. #MUFC"
4498,neutral,Anyone wanna tell me why us trending says Bon jovi performed at the Grammys. Aren't they in feb?
4499,neutral,"What if the world could vote on Nov 6? France leads the Obama camp, including Britain, Peru, Turkey, India among others http://t.co/kRSHL37r"
4500,neutral,So Kendrick Lamar 1st week projected sales iz 242k. That's wassup for an artist different from the norm to do those kind of numbers.
4501,neutral,"Signing Day this Friday for FDAHS. hate the school but I love my senior class, we be on."
4502,neutral,Amazon has deals on Home Theater items on during the countdown to Black Friday. http://t.co/u84VkEEo
4503,neutral,Friday is the last day to early vote in Maryland. I'm4Q6. Please join me and vote FOR Question 6. #VoteFor6
4504,neutral,@CryerRovers Any truth in this interview with Harry Redknapp tomorrow?
4505,neutral,"Just finished watching ""The Vow"" for the 5th time."
4506,neutral,"I'm determined to watch The Vow tomorrow, I still haven't seen it!"
4507,neutral,@BethFishReads Do you have chocolate? Sunday is National Chocolate Day.
4508,neutral,Have you ever forgotten to get a Valentine's present? Your chance at Feb 17 #bonjovi tix coming up! @benandkerryshow
4509,neutral,"[PAGASA] 6:39AM Intermittent light to occasionally moderate rains over southern portions of Negros, Cebu &amp; Bohol may persist for the next..."
4510,neutral,Apple CEO apologizes for error-ridden new map app: Apple CEO Tim Cook apologized Friday for the co... http://t.co/Zo2WFDko #coreformulas
4511,neutral,"Jimmy Kimmel Live - Axl Rose, Part 1: Part 1 of Jimmy Kimmel's interview with Axl Rose.Added: Thu Oct 25 11:02:2... http://t.co/u2bDsf5k"
4512,neutral,Watch live Queen of the South vs Edinburgh Cit http://t.co/LnBnANAn
4513,neutral,Sophia Grace and Rosie look back at highlights from their long singing career (it's their 1st anniversary on... http://t.co/qAv6jgKN
4514,neutral,"CONTINUED ASSAULT - Indianapolis faces a tough Miami defense this Sunday, one that ranks third in the league in yard... http://t.co/iqUfA3Ic"
4515,neutral,@AmyKNelson Groundhog Day? He just keeps seeing JT Snow rounding 3rd over and over and over and over...#marlinsmysteryfanrevealed
4516,positive,1. Noel Fielding comedy gala tonight :) 2. Work all day tomorrow 3. Granny Smith festival that night
4517,neutral,"Going to Healthy Kids Day: Cover the Kids ... at Boys &amp; Girls Club - Teichert Branch on Sat, Nov 3 http://t.co/b6zLhIJj"
4518,neutral,Wow .. This is the  clip of Dublin's Sunday Times journo Paul Kimmage confronting Lance Armstrong :  - YouTube http://t.co/PXfeu1uU
4519,neutral,@CarlsbergSports Would the bar be showing Pittsburgh Steelers V New York Giants on Sunday night?
4520,neutral,"Jeremy Lin may have a lil Chinese wiener, but he still gets #Hard4Harden"
4521,neutral,Cupid and Psyche isn't an original Greek myth. It was a story in The Golden Ass by Apuleius and often cited as the 1st Fairy Tale.
4522,neutral,We have a member who needs a ride to the doctor in Indianapolis early Monday morning. Could YOU be the answer to... http://t.co/1vcUHkxX
4523,positive,"there is on thing I have learned from the MLB playoffs, Cougar Town on a new network. I can't wait till January. #poundinggrape #PENNYCAN!!!"
4524,neutral,Jonas Brothers are gonna go live at Fort Canning on the 22nd. Hmmmm.
4525,neutral,@Lo3o2 Oh iight I can dig it but how you going to act tomorrow night tho younging ?
4526,neutral,Police: you have the right to remain silent. what ever you say may be hel against you Me: Harry Styles
4527,neutral,"The Emmys are the unwatched awards show: In February, the Grammy Awards show blew through the... http://t.co/seo5TSEV #entertainment #OC"
4528,neutral,"Beating the Retreat ceremony is conducted on the evening of January 29, the third day after the Republic Day. #facts"
4529,neutral,Art on the Town Friday November 2: 6 brand new locations!
4530,neutral,It is Saturday after all. Question - is Giroud the new Torres? and Superbowl switches to Comerica Park for Game 3. Where?
4531,neutral,"@mikeivory91 i got given some cash from Fabrice Muamba, signed Gary Hooper, Andy Carroll some Sevilla Winger, i drew with villa 1st day."
4532,neutral,Liverpool looking to activate Demba Ba's 7m buy out clause with Andy Carroll going the other way in january
4533,neutral,@iBelieb4Justin yea!! And I know the most people going to those places!! I think only Hk and Taiwan are going on Thursday.
4534,neutral,"Remember the ""4th round prospect"" that made people question Iupati's ability at Senior Bowl? @nfldraftscout #Geno"
4535,neutral,Q3 0:54. Eli Manning pass intended for Victor Cruz intercepted by Danny McCray at the Dallas 35 returned for no gain. 1st &amp; 10.
4536,neutral,@WestHamJoe again it was a thurs watching Nadal game and tried to type ffs...
4537,neutral,@mattlduff Not sure what to say. I guess we'll all be happy when Nov 6 passes. I'll support whoever is next POTUS. But obv want Romney.
4538,neutral,"@DanStapleton Diablo III post-1.0.4 was very generous. They had an immediate ""maintenance"" after the 1st 24 hours. Generosity gone. *shrug*"
4539,neutral,Thats like the 5th time the Texans hit the ball so Flacco can't throw it
4540,neutral,"Raw 1,000: Rock to get a WWE Championship match at the Royal Rumble this January http://t.co/ezuXHOCl"
4541,neutral,Bumper day for @JonathanCape in @TelegraphMag tomorrow - extract from new Tom Wolfe + Sylvie Simmons on Leonard Cohen http://t.co/GCEnePlO
4542,neutral,eh... first day Chinese New Year is feb 10th...
4543,neutral,April &amp; I are having dinner in Jacksonville tomorrow night with Milford &amp; the future Mrs. Milford!  @FlightTimeRadio #SebringLSA13
4544,positive,@TThomasxoxo 1win from the Superbowl! Game tomorrow at noon! Git r done! http://t.co/n8ptYIrE
4545,neutral,"Eric Adelson with the slam: ""(Flacco) looked more like Blaine Gabbert than Eli Manning on Sunday."" #Ravens"
4546,neutral,Wonder if Chris Christie can cancel Valentine's Day and move it to April..Flowers are cheaper!
4547,neutral,"@NoQuivering @skepchicks I'm everyday dressed up with my Spartacus costume. So, if you miss this Halloween, we may catch up anytime!"
4548,neutral,54) A Bro is required to go out with his Bros on St. Paddys Day and other  Bro holidays like Halloween NYE and Desperation Day FEB 13th
4549,neutral,"Not to be overlooked by Sandy, a summery mid-upper 70s with sunshine today in CNY. Record high of 79 set in Buffalo. More warmth Friday!"
4550,neutral,Taiwan court extends ex-leader's jail term - TAIPEI: Taiwan's high court said Friday it has extended ex-leader Chen ... http://t.co/FUADCEfb
4551,neutral,"Crazy how sports economics have changed. Larry Bird's rookie deal was 5 yrs, $3.25 M total. 6th pick Damian Lillard will make $3 M this YR."
4552,neutral,Drew Peterson is no longer #Untouchable! Tune in for the Lifetime Original Movie Sunday at 7/6c on @lifetimetv: http://t.co/jNmCSInh
4553,neutral,@BlGJ0E @SaltAndHepper Preview of the NFC Championship game Sunday?! I'm feelin' an offensive shootout hahaha #Vikes #Cards #GameOfTheWeek
4554,neutral,It has been at least three months since I've heard an LMFAO song.  Give it another month or two and I may once again venture outside.
4555,neutral,Should i have an engagement party?  Any who.. SAN FRANCISCO this weekend then... I officially move to Colorado on the 13th.
4556,positive,@ukbieberday Justin is going tea time with sophia grace and rose tomorrow on the Ellen show at 4 on Really :)
4557,neutral,@bamberwove haha if it gets to serious you may wanna call the original ghost hunter... Bill Murray #ghostbusters
4558,neutral,Championship: Team news: Bellamy in frame for Cardiff: All the team news from Saturday's Championship game... http://t.co/7eY3mccZ #Boro
4559,negative,Embarrassing. Rams cut Alexander. Yes I know he's from Mizzou. But c'mon. Chiefs D makes unknowns look like pro bowlers.
4560,neutral,Finna hit the Grammys tomorrow then ima finna go thug it with @HoneyLKCocaine live in my stomping grounds in the IE! #GrittyGrindN
4561,neutral,Friday nite after the DWC reading raided Sound Garden...3 DVDs &amp; a CD 4 $20! Cruising home 2 Raphael Sadiq. Friday note in CNY.
4562,neutral,@_BertaB_ ask Jenelle if i can use da car on da 29th den ill take you
4563,neutral,"If the deal between Sabres/Oilers is Gagner and a 3rd for Sekera and Adam. I would think the deal would be done tomorrow, no reason to wait."
4564,neutral,Miami going into MSG tomorrow night and gonna embarrass the Knicks
4565,neutral,"@judybuenviaje Good Morning, Hong Kong!  Meme pa ang kasama ko, may headache :(  What's the jap resto again in LKF other than Ippudo?"
4566,neutral,Syrian delegation withdrew from 1st session of the Non-Aligned Movement summit in Iran as Mohamed Morsi addressed #Syria crisis
4567,neutral,Avril is still working on her 5th album. She's in the studio with http://t.co/RoTlNZG9 from The Black Eyed Peas.
4568,neutral,7pts 4 assts for Harden in the 1st quarter... Him and Lin gon play aight together
4569,neutral,#Grooves (2300 Pierce) This Friday Sept28th Kendrick Perkins NBA Back to Camp Party with @KDTrey5 and OKC Teammates | http://t.co/8f0Y973J
4570,neutral,"UEFA Women's Champions League update, including @Yael_Averbuch scoring in a game with lots of Americans: http://t.co/YhM7h5Y5"
4571,neutral,20 countries to attend IranPlast 2012 expo:  TEHRAN - The 8th edition of the IranPlast exhibition will open on ... http://t.co/QRKCfQ6e
4572,positive,4 days until VintageNOW. We want to raise a bundle for the Safe House for Women. Support us by attending 0ct 30th.  http://t.co/oMptA9pe
4573,negative,So I have a red eye flight home from CA Sat. night at 1AM PST w/ layover in Dallas on CST along  with the clocks being pushed back an hour.
4574,neutral,Nominations are now open for the Citizen of the Year awards held on Australia Day. Three categories. Close Nov 30. See: http://t.co/YEYDjjcl
4575,neutral,Even though I already know how it ends... Im watching the CMAs tomorrow just to see blake drunk
4576,neutral,@agiamba Capello had a draw in his 4th game with Juve in the Serie A (2004/2005).
4577,neutral,"@wiz52 Yes, Dickens tomorrow night indeed. @SeanPeterBudge you too. Charles Dickens Tavern on Collins St. Get there 45mins+ before KO."
4578,neutral,"The sale of the season hosted by Lucky Magazine with Grammy winner Jennifer Hudson, starts November 1st at 82Mercer http://t.co/RbKNjCbC"
4579,neutral,Don;t forget to go the CVS tomorrow and get the Viagara. We both know you need all the encouragement you can get!!!Dreams and Visions boo:(
4580,neutral,Dalken with RBI single to RF scores Cofield from second. Jags lead 11-3 with 2 out in the 9th. Troy pitching change coming up.
4581,neutral,@PatienceMaddox Hey! Are you going to Noel Fielding with us on Friday?
4582,neutral,@JeffMarek Perron? Really? Gagner is no comparison. Perron=1st liner Gagner=3rd liner. One 8 pt game and people forget that he is a bum????
4583,neutral,Line up at #yyt to check in longer than a #tims lineup on a Monday Morning after the Super Bowl Sunday!
4584,neutral,Castle 5x06 sneak peek 3. (Season 5 Episode 6) http://t.co/eZWwuIr2 HAHAHAHAHA is it Monday yet?
4585,neutral,Nick Diaz getting the start at PK for the 2nd straight week.
4586,positive,This President talking about growing the economy is like Billy Cundiff explaining to someone how to make a field goal in the 4th quarter.
4587,neutral,"LAUREN Goodger may reportedly be in training for the next series of Dancing on Ice, but that doesn't seem to have stopped her from ha..."
4588,neutral,"AFC travel to Blackpool this Sunday to take on Bathroom Soultion in the LFA 3rd round, KO 11am at Squires Gate FC. #blackandwhitearmy"
4589,neutral,"NTA viewers 7:00am on other tues 10,000 the viewers on this tues 7:00 50,000000"
4590,neutral,Flight with Denzel Washington comes out tomorrow &gt;&gt;&gt;&gt;
4591,neutral,"early bird @TomCole24 catches the strava fail. @cyclingsam9 bosses LSCC club run sat in Spartacus flemings, wheel all day."
4592,neutral,"Quiz tomorrow: plot elements in ""The Challenge""... our current short story from the Reading Triumphs textbook.  #KnightEng6"
4593,negative,"Acta on Choo getting thrown out at 2B with 1 out and down by 2 in 9th. ""You have give the tying run a chance to come to the plate."""
4594,neutral,"@Cianaf Capello had poor english in his first press conference and used a translator,by 1st game he spoke fine. Cost isnt' an issue #Trapout"
4595,neutral,"Wisin &amp; Yandel record song with Ricky Martin, JLoTimes of IndiaThe reggaeton duo Wisin &amp; Yandel announced Monday... http://t.co/I4SOY1Xx"
4596,neutral,"Clemson plans to honor Lattimore on Saturday Night. They are dedicating the final play of the Duke game to him, when they take a knee."
4597,neutral,Anyone watching the Davos game? Someone told me Nash may have hurt his shoulder. Better not be true!
4598,neutral,And tomorrow is the day that David Guetta will come to play at Fort Canning.
4599,neutral,"Check out the Senior Bowl's 1st ""Scouter's Delight"": http://t.co/4XzHcut6"
4600,neutral,"Nasheed, you have endorsed CoNi report today. Please don't change your mind tomorrow"
4601,neutral,San Antonio Cyber: Cyberspace the new battlefield in Tehran's war - Vancouver Sun http://t.co/7TTPFkUV
4602,neutral,realizing tomorrow is Friday&gt;&gt;&gt; then realizing you have Bellamy first thing in the morning&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;
4603,neutral,"Nov  1, Las Vegas Massage Gift Certificates - Las Vegas massage gift certificates for the best massage anywhere in S... http://t.co/2jefKASF"
4604,neutral,"Settingt the Closing Line O/U at Superbowl for Bagatelle shaded under, line may move to Jan 1st"
4605,neutral,Denzel Washington &amp; Brian Geraghty gear up for one heck of a ride in this exclusive clip from FLIGHT! See it tomorrow. http://t.co/b74QaR0B
4606,neutral,And tomorrow Swindon Town have a date with Aston Villa. Villa- fans nervous? #STFC
4607,neutral,Watch out for Nigeria @52 GEJ pre recorded speech tomorrow live from the tape via NTA. @omojuwa
4608,neutral,Q1 5:30. Alex Smith pass to Kyle Williams to the San Francisco 38 for 6 yards. 1st &amp; 10.
4609,neutral,#DrewPeterson  Are you missing Drew Peterson yet?  Lifetime is re-airing the movie this Sunday.  It stars  *gasp*  ROB LOWE as Peterson
4610,neutral,"The #MoviesYouCantDislike The Woman In Black, Let Me In, The Pirates of Carribean except the 4th installment, The 1st Twilight"
4611,neutral,Meet the man making a documentary defending Joe Paterno: http://t.co/nAxv9SSZ (he may look familiar)
4612,positive,"Happy Valentine's Day, Artemis You remembered. Come on! What kind of jerk would I be if I forgot Valentine's Day?For the 5th year in a row?"
4613,neutral,"Monta Ellis : ""We can be between the 4th and the 6th place in the East"""
4614,neutral,2012 NFL Week 9 Odds: The Ravens a slight favorite on the road against the Browns on Sunday afternoon. http://t.co/bgIIj0Il
4615,neutral,"So plan for tomorrow, morning jits with Frankie and Tom, open mat drilling and specific train with my great friends then PHO"
4616,neutral,"We has our first meet in London from 1-4pm Saturday, 3/11/12   Then we have one in Belgium on the  8/11/12 which is 11-2pm   Be There!"
4617,neutral,n VOW is likely to return from a midsummer break in the Prix de Royallieu at Longchamp on Saturday.: Trainer Wil... http://t.co/U551va4I
4618,neutral,"#hulu Jimmy Kimmel Live - Axl Rose, Part 1: Part 1 of Jimmy Kimmel's interview with Axl Rose.Added: Thu Oct 25 1... http://t.co/IvojbHUm"
4619,neutral,"Jason Wu - lace, bandeau tops, harnesses and the debut of his 4th bag line, The Carolyn #jasonwu #nyfw"
4620,neutral,"@mebebree from december 26th to january 26th. NYC until the 1st, NC and then FL."
4621,neutral,Knicks vs Heat tomorrow. Kicking off the season at MSG.
4622,neutral,"Last Saturday, your PHBmates in Cebu, all performed some of Britney's Hits! Basing on this picture, you'll have... http://t.co/55SKckym"
4623,neutral,"Indians fire manager Acta with six games left: The Cleveland Indians fired manager Manny Acta on Thursday, endin... http://t.co/EYZ0T4Zp"
4624,neutral,@GiovanniRBMG I told you what me n Asia din already but Sunday we cud hit earth
4625,neutral,Just like when k was a kid Saturday morning and I'm watching Saved By the Bell! Might even watch Soul Train @ 12
4626,positive,So apparently tomorrow is National Kissing Day. I'm gonna eat an entire bag of Hershey Kisses and call it a day.
4627,neutral,Kyle Williams Monday Press Conference: Bills defensive tackle Kyle Williams talks about coming back from the bye... http://t.co/xsxJvUnh
4628,neutral,#MovieNight tomorrow at the student union @ 8pm the movie will be Safe House! #TeamUAPB
4629,neutral,Starting to make our wicker  lanterns today for the Bemmy Winter Lantern Parade ( ion 8th Dec )- get involved  free public workshops at ACTA
4630,neutral,"**(DM)** ME THE 1ST  THING THAT COMES TO UR HEAD! WHEN U HEAR SOME1 SAY: One Direction, Harry,Louis,Zayn,Niall or Liam the boys"
4631,neutral,I just sat beside a joe paterno fan at the bank. He had a license plate that said with his name and a penn state plate. Sucks for him.
4632,neutral,About to watch Safe House for the 1st time... #Redbox #Latepass
4633,neutral,"I'll be giving 2 presentations @ the Center for Photographic Art in Carmel, CA on Sat. 11/3 http://t.co/k4fYFUsJ  #photography"
4634,neutral,"Amazon: Extra Strength Hair Nutrient Tablets, 60-Tablets (Packaging May Vary) by Viviscal  649 days in the top 1... http://t.co/jsp8IGcb"
4635,positive,"Just thinking about couple days I had in August; Stone Roses one night then Kasabian, Noel G and The Cribs the next. Doesn't get much better"
4636,neutral,Rockets have 15 assists in the 1st half. Lin and Harden each have five dimes.
4637,neutral,"Smashing melons ain't my thingRT @DoctorGC Okay, Noel Gallagher is playing in Louisville on November 4th. Who's going with me?"
4638,neutral,AC Milan Ready to Make January Move for Chelsea Full-Back Ashley Cole: San Siro side want Stamford Bridge defend... http://t.co/6KwtrS82
4639,neutral,@mariemireles well I figured out that you have to get on the computer to make a league. The boys will have to help us tomorrow! Hahaha
4640,neutral,"@mrjfumero I heard that Ms. Pink Friday got tired of hearing Mrs. Canon bragging about her records, Grammys, success and BS."
4641,neutral,Headlines: Nadal confirms for Mexican Open in February: Rafael Nadal plans to play at the Mexican Open in Februa... http://t.co/a5UTIdcE
4642,neutral,@JoshCribbs16 you too. we need you on sunday to knock the purple out of the Ravens.
4643,neutral,It must be Thursday everyday cuz niggas is thirsty all the time
4644,neutral,"I might go to Pierce the Veil at Northern Lights (SOLD OUT) in Albany, NY - Oct 31 http://t.co/HNEWJYgi"
4645,neutral,"Sunday's at 5pm CST, Tune in for ""The Sunday Blues"" on Underground Radio. An hour show with Blues musical styles,... http://t.co/Af9N6flZ"
4646,positive,NO14 - DEN 34; Peyton and Eli may meet in the Super Bowl if both Denver and the New York Giants keep winning like they did Sunday
4647,neutral,"Cundiff got released. I think he's outta the league now, especially if that quote on the TL this past Sunday was real"
4648,neutral,Time for Russia to win big match - Capello: Russia manager Fabio Capello on Thursday said that he intended to re... http://t.co/OdKjtcLK
4649,neutral,HOT! Jim Ross and Alicia Fox will be playing in the Kendrick Perkins Celebrity Poker Tournament tomorrow afterno...  http://t.co/RZC18b1s
4650,neutral,"Rob Lowe who portrayed Drew Peterson, now takes on Casey Anthony prosecutor: On Monday it was revealed that Rob ... http://t.co/vW3sCnbu"
4651,positive,"Have you picked up your December issue of WDC yet? It includes a full in-depth review of Nikon's D600,... http://t.co/aM5297hY"
4652,neutral,"On 1 Nov: The Duke of Kent - President, will attend the Mersey Weaver District Scout Council Presentation... http://t.co/XYAORdtZ"
4653,neutral,How Lillian Bassman images pair against the Jason Wu Spring/Summer 2013 Runway show http://t.co/TRxHW2sM #Photography #Art #design #fashion
4654,neutral,@CastleNikki is she on the people's choice ballot? I've only looked at Castle categories. But may have to venture out...
4655,neutral,Working tonight is seriously interfering with the fact that its Wednesday and The Challenge is on #wahh #getmeouttahere
4656,neutral,"Delmar Johnson will interview about new release of book!  BOCI Talk Radio @ 10am CST on October 31st.  Listen,... http://t.co/L45qvLSi"
4657,neutral,A reminder to all Hong Kong Optimist Sailors: you must pre-book your Prizegiving Curry Buffet for Sunday. Deadline... http://t.co/KIeqRfbO
4658,neutral,"Ideal Home Show at Christmas - Earls Court 14-18 November, has partnered with ITV to bring Dancing on Ice to life at the exhibition."
4659,neutral,This like being in 2nd place at the Superbowl.#MadeMyDay
4660,neutral,ima order some tickets for the Senior BOwl in JAnuary
4661,neutral,Democratic leaders see this video report &amp; the CoNi report &amp; find out the truth on 7th Feb in Maldives http://t.co/h61Avv8z
4662,neutral,Grammys concert pays moving tribute to Whitney Houston: Whitney Houston was given a final sendoff by the Grammys on Thursday as Halle...
4663,neutral,I wanna go to Chapel Hill tomorrow night but its going to be so cold. I'll just go to work instead!
4664,positive,Dear @misskahi and @SsoSso_1004 finally tomorrow Dream High 2 will be aired in my country...finally i can see you again^^ miss u alot~~
4665,neutral,"Ready for the long drive to the Boro tomorrow! If you are a past or present GSU student, you better be at Paulson on Sat! #BeatAppState #GSU"
4666,neutral,Davos coach Del Curto expects Rick Nash to return tonight. Davos are a fairly bad 10th in the table with 9 points from 10 GP. #NYRangers
4667,neutral,I smooth just set aside 2 stacks for the Grammys in February.
4668,neutral,"@UberFacts //played the 1st, never played the 2nd or other AC games, bought Mass Effect 3, now waiting for Halo 4. Idk if Ill ever play AC3"
4669,neutral,"The destination of Thursday's Premier League was decided today, see who's gone into the Hall of Fame. http://t.co/lySbvgCo"
4670,positive,@dgenerationx116 ok! I hope Jennette visit your city someday and you may have the chance to meet her :D
4671,neutral,So NTA covered live the return of the 1st Lady.
4672,neutral,Records on the line as World Cup race resumes - Fabio Capello's Russia face Portugal in the pick of Friday's 2014 FI... http://t.co/6KNexqif
4673,neutral,I'm working overtime to elect Mitt. 50 radio appearances down the homestretch. On Huckabee national radio on Friday.
4674,neutral,"@julianalbrandt @CatMScully some people go trick-or-treating but not many. We have Australia Day on Jan 26, the Queen's Bday, Boxing day..."
4675,neutral,Austin Rivers strugglin he like 1 for 10 just got his first bucket mid way threw da 4th
4676,neutral,"Now that Halloween is over, read about Britain's traditional Guy Fawkes Night! Remember Remember the 5th of November! http://t.co/xoWc1lkx"
4677,neutral,@HCD_News is an official news that Nash and Thorton will play in Davos? Are they going to play on 29th match? Can i buy tickets from italy?
4678,neutral,Anonymous asked: May I know the format of unboxing video? and is it for album only? Can I do it for... http://t.co/nQ6P1q9T
4679,neutral,Tune in at 2 p.m. tomorrow for a Google+ Hangout with our political reporters to discuss the 2012 election http://t.co/XzXF6N86
4680,neutral,Ghost of Mississippi The story of the ghost that tripped Eli Manning on 4th down that fateful autumn night in Oxford. #30for30
4681,neutral,Jason Wu with Brizo The inspiration behind the SS2013 runway show http://t.co/ItpfdUfH #Design #nyfw #MBFW #fashionweek #fashion
4682,neutral,The memorial of his grace Bishop Samuel ... May he pray for us ... He was assassinated with Sadat on the 6th http://t.co/w5IXte9v
4683,neutral,"Video of the 1st points for Anthony Davis, Lin, Harden, Rivers, Drummond, Harrison Barnes &amp; JRich on their new teams http://t.co/wWDtUItU"
4684,neutral,"@SuperSkin""Van full of veteran kickers due into #Redskins Park tomorrow. No word on whether it will run over Cundiff."" Watch it go wide Rt."
4685,positive,Nikon contest outlaws film images for first time (update Monday) - http://t.co/51XgR36N -  The rules for the Nikon Photo Contest ...
4686,negative,Doing some serious sucking up tonight so I can go Harry's tomorrow :( @hellomnamesjim
4687,neutral,"Middle East Online: WASHINGTON - Egypt's new Islamist president, Mohamed Morsi, urged the United States late Sat... http://t.co/WyaIpPV5"
4688,neutral,"If your thoughts are turning towards Christmas &amp; you live in Bucks, I'm giving a talk on Dickens &amp; Christmas at Amersham Library, 15 Dec."
